from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246129024612911+2285765+0,246129024612911+2285086+0,1,
124,124,,,246129724613607+2285766+0,246129724613607+2285556+0,1,
124,124,,,246127724612881+2283029+0,246127724612771+2282398+0,1,
124,124,,,246127724612882+2283029+0,246127824612802+2282400+0,1,
124,124,,,246127724612881+2283029+0,246128424612871+2282398+0,1,
124,124,,,246129824613644+2283029+0,246129824613014+2282398+0,1,
124,124,,,246129824613644+2283029+0,246130624613084+2282400+0,1,
124,124,,,246127124612742+2283029+0,246127124612732+2282872+0,1,
124,124,,,246127124612744+2283029+0,246127124612734+2282872+0,1,
124,124,,,246127724612885+2283029+0,246127424612815+2282873+0,1,
124,124,,,246129824613644+2283029+0,246131224613644+2282878+0,1,
124,124,,,246129524613655+2283030+0,246131624613655+2282875+0,1,
124,124,,,246128424612884+2283033+0,246128424612874+2282416+0,1,
124,124,,,246128424612885+2283033+0,246128824612885+2282419+0,1,
124,124,,,246129524613655+2283034+0,246131624613655+2282893+0,1,
124,124,,,246127124612734+2283039+0,246127124612734+2282908+0,1,
124,124,,,246127724612801+2283039+0,246127724612771+2282908+0,1,
124,124,,,246128424612883+2283039+0,246128424612873+2282908+0,1,
124,124,,,246128424612885+2283039+0,246128824612885+2282911+0,1,
124,124,,,246129824613643+2283039+0,246129824613013+2282908+0,1,
124,124,,,246129824613644+2283039+0,246129824613014+2282908+0,1,
124,124,,,246129824613641+2283039+0,246130524613051+2282445+0,1,
124,124,,,246129824613644+2283039+0,246130624613084+2282444+0,1,
124,124,,,246129524613655+2283040+0,246130224613025+2282911+0,1,
124,124,,,246128424612881+2283041+0,246128424612871+2282912+0,1,
124,124,,,246128424612885+2283041+0,246128824612885+2282447+0,1,
124,124,,,246129224612942+2283041+0,246129224612952+2282447+0,1,
124,124,,,246129524613655+2283042+0,246129524612955+2282916+0,1,
124,124,,,246127724612802+2283047+0,246127824612802+2282549+0,1,
124,124,,,246128424612884+2283047+0,246128424612874+2282547+0,1,
124,124,,,246129824613643+2283047+0,246129824613013+2282547+0,1,
124,124,,,246129824613644+2283047+0,246129824613014+2282547+0,1,
124,124,,,246129824613641+2283047+0,246130524613051+2282547+0,1,
124,124,,,246127124612734+2283047+0,246127124612734+2282082+0,1,
124,124,,,246127724612803+2283047+0,246127824612803+2282084+0,1,
124,124,,,246128424612882+2283047+0,246128424612872+2282082+0,1,
124,124,,,246129824613641+2283047+0,246129824613011+2282082+0,1,
124,124,,,246129824613642+2283047+0,246129824613012+2282082+0,1,
124,124,,,246129824613641+2283047+0,246130524613051+2282082+0,1,
124,124,,,246129024612917+2285641+0,246129024612907+2285190+0,1,
124,124,,,246128924613666+2285646+0,246127524613666+2284812+0,1,
124,124,,,246128924613666+2285656+0,246128224612896+2285216+0,1,
124,124,,,246128924613666+2285662+0,246131024613666+2284838+0,1,
124,124,,,246129024612917+2285672+0,246129024612917+2285260+0,1,
124,124,,,246127724612885+2282976+0,246128824612885+2282239+0,1,
124,124,,,246129824613651+2282976+0,246129824613011+2282236+0,1,
124,124,,,246127124612743+2282976+0,246127124612733+2282704+0,1,
124,124,,,246129224612952+2282976+0,246129224612942+2282706+0,1,
124,124,,,246129224612955+2282976+0,246129524612955+2282705+0,1,
124,124,,,246129824613653+2282976+0,246131224613643+2282704+0,1,
124,124,,,246127124612742+2282977+0,246127124612732+2282515+0,1,
124,124,,,246127124612744+2282977+0,246127124612734+2282515+0,1,
124,124,,,246127124612745+2282977+0,246127424612815+2282516+0,1,
124,124,,,246127724612885+2282977+0,246128824612885+2282518+0,1,
124,124,,,246127724612885+2282977+0,246127424612815+2282251+0,1,
124,124,,,246127124612743+2282985+0,246127124612733+2282730+0,1,
124,124,,,246127724612881+2282985+0,246128424612871+2282730+0,1,
124,124,,,246127724612883+2282985+0,246128424612873+2282730+0,1,
124,124,,,246129224612955+2282985+0,246129524612955+2282731+0,1,
124,124,,,246130524613093+2282985+0,246130624613083+2282732+0,1,
124,124,,,246131224613644+2282985+0,246131224613644+2282730+0,1,
124,124,,,246127124612744+2282985+0,246127124612734+2282258+0,1,
124,124,,,246127724612884+2282985+0,246128424612874+2282258+0,1,
124,124,,,246129224612955+2282985+0,246129524612955+2282259+0,1,
124,124,,,246130524613092+2282985+0,246130624613082+2282260+0,1,
124,124,,,246127724612883+2282991+0,246128424612873+2282267+0,1,
124,124,,,246129224612953+2282991+0,246129224612943+2282269+0,1,
124,124,,,246129224612954+2282991+0,246129224612944+2282269+0,1,
124,124,,,246130524613092+2282991+0,246130624613082+2282269+0,1,
124,124,,,246127124612744+2282991+0,246127124612744+2282745+0,1,
124,124,,,246127724612882+2282991+0,246127724612882+2282745+0,1,
124,124,,,246130524613094+2282991+0,246129824613654+2282745+0,1,
124,124,,,246127724612884+2282999+0,246127824612804+2282305+0,1,
124,124,,,246127724612883+2282999+0,246128424612873+2282303+0,1,
124,124,,,246129824613655+2282999+0,246130224613025+2282306+0,1,
124,124,,,246129224612953+2282999+0,246129224612943+2282767+0,1,
124,124,,,246129824613652+2282999+0,246129824613012+2282765+0,1,
124,124,,,246129824613653+2282999+0,246131224613643+2282765+0,1,
124,124,,,246127124612743+2283000+0,246127124612733+2282312+0,1,
124,124,,,246127724612881+2283000+0,246127724612771+2282312+0,1,
124,124,,,246129224612955+2283000+0,246127424613655+2282313+0,1,
124,124,,,246129824613652+2283000+0,246129824613012+2282312+0,1,
124,124,,,246129824613655+2283000+0,246127424613655+2282313+0,1,
124,124,,,246129824613651+2283000+0,246131224613641+2282312+0,1,
124,124,,,246127724612881+2283000+0,246127724612771+2282774+0,1,
124,124,,,246127724612885+2283000+0,246127424612815+2282775+0,1,
124,124,,,246127724612884+2283000+0,246128424612874+2282774+0,1,
124,124,,,246129224612954+2283000+0,246129224612944+2282776+0,1,
124,124,,,246129824613654+2283000+0,246129824613014+2282774+0,1,
124,124,,,246127724612881+2283005+0,246127724612771+2282794+0,1,
124,124,,,246129824613653+2283005+0,246129824613013+2282794+0,1,
124,124,,,246129824613655+2283005+0,246127424613655+2282795+0,1,
124,124,,,246127724612882+2283005+0,246128424612872+2282330+0,1,
124,124,,,246129824613655+2283005+0,246130924613095+2282331+0,1,
124,124,,,246128924613666+2285677+0,246131024613666+2285280+0,1,
124,124,,,246129024612917+2285684+0,246129024612907+2285305+0,1,
124,124,,,246129024612911+2285695+0,246129024612911+2285334+0,1,
124,124,,,246131124613607+2285695+0,246131124613607+2285334+0,1,
124,124,,,246129724613047+2285702+0,246129724612977+2284937+0,1,
124,124,,,246129024612917+2285711+0,246129024612917+2284962+0,1,
124,124,,,246129724613047+2285712+0,246129724613047+2285386+0,1,
124,124,,,246128924613666+2285716+0,246131024613666+2285404+0,1,
124,124,,,246128924613666+2285716+0,246129624612966+2284980+0,1,
124,124,,,246129024612917+2285729+0,246129024612907+2285457+0,1,
124,124,,,246131124613607+2285729+0,246131124613607+2285456+0,1,
124,124,,,246129724613047+2285730+0,246129724613047+2285459+0,1,
124,124,,,246128924613666+2285734+0,246127524613666+2285038+0,1,
124,124,,,246129024612911+2285735+0,246129024612911+2285040+0,1,
124,124,,,246129024612917+2285757+0,246129024612907+2285075+0,1,
124,124,,,246129024612917+2285765+0,246129024612917+2285086+0,1,
124,124,,,246127124612742+2283029+0,246127124612732+2282398+0,1,
124,124,,,246127724612885+2283029+0,246127424612815+2282399+0,1,
124,124,,,246127724612883+2283029+0,246128424612873+2282398+0,1,
124,124,,,246129224612943+2283029+0,246129224612943+2282400+0,1,
124,124,,,246129824613641+2283029+0,246129824613011+2282398+0,1,
124,124,,,246129824613642+2283029+0,246129824613012+2282398+0,1,
124,124,,,246129824613644+2283029+0,246131224613644+2282398+0,1,
124,124,,,246127724612881+2283029+0,246127724612771+2282872+0,1,
124,124,,,246127724612882+2283029+0,246127824612802+2282874+0,1,
124,124,,,246127724612885+2283029+0,246128824612885+2282875+0,1,
124,124,,,246129224612944+2283029+0,246129224612944+2282876+0,1,
124,124,,,246129824613643+2283029+0,246130624613083+2282876+0,1,
124,124,,,246129824613644+2283029+0,246130624613084+2282876+0,1,
124,124,,,246129524613655+2283030+0,246129524612955+2282399+0,1,
124,124,,,246129524613655+2283030+0,246130924613095+2282399+0,1,
124,124,,,246127124612733+2283033+0,246127124612733+2282416+0,1,
124,124,,,246128424612883+2283033+0,246128424612873+2282416+0,1,
124,124,,,246129824613641+2283033+0,246129824613011+2282416+0,1,
124,124,,,246129824613644+2283033+0,246129824613014+2282416+0,1,
124,124,,,246129824613641+2283033+0,246130524613051+2282416+0,1,
124,124,,,246129824613644+2283033+0,246130624613084+2282418+0,1,
124,124,,,246129824613642+2283033+0,246131224613642+2282416+0,1,
124,124,,,246127124612734+2283033+0,246127124612734+2282890+0,1,
124,124,,,246128424612882+2283033+0,246128424612872+2282890+0,1,
124,124,,,246128424612885+2283033+0,246128824612885+2282893+0,1,
124,124,,,246129224612943+2283033+0,246129224612943+2282894+0,1,
124,124,,,246129824613644+2283033+0,246130624613084+2282894+0,1,
124,124,,,246129824613641+2283033+0,246131224613641+2282890+0,1,
124,124,,,246127424612815+2283034+0,246127424612815+2282417+0,1,
124,124,,,246127724612803+2283039+0,246127824612803+2282910+0,1,
124,124,,,246129824613641+2283039+0,246130524613051+2282908+0,1,
124,124,,,246129824613643+2283039+0,246131224613643+2282908+0,1,
124,124,,,246127724612801+2283039+0,246127724612771+2282440+0,1,
124,124,,,246128424612884+2283039+0,246128424612874+2282440+0,1,
124,124,,,246127424612815+2283040+0,246127424612815+2282441+0,1,
124,124,,,246127724612801+2283041+0,246127724612771+2282912+0,1,
124,124,,,246127724612804+2283041+0,246127824612804+2282914+0,1,
124,124,,,246128424612885+2283041+0,246128824612885+2282915+0,1,
124,124,,,246129824613643+2283041+0,246130624613083+2282914+0,1,
124,124,,,246129824613644+2283041+0,246130624613084+2282914+0,1,
124,124,,,246127724612803+2283041+0,246127824612813+2282447+0,1,
124,124,,,246129824613644+2283041+0,246129824613014+2282448+0,1,
124,124,,,246129524613655+2283042+0,246129224612955+2282447+0,1,
124,124,,,246127424612815+2283042+0,246127424612815+2282913+0,1,
124,124,,,246127124612734+2283047+0,246127124612734+2282547+0,1,
124,124,,,246127724612803+2283047+0,246127824612803+2282549+0,1,
124,124,,,246128424612882+2283047+0,246128424612872+2282547+0,1,
124,124,,,246129824613642+2283047+0,246129824613012+2282547+0,1,
124,124,,,246128424612884+2283047+0,246128424612874+2282082+0,1,
124,124,,,246128924613666+2285646+0,246129624613036+2285201+0,1,
124,124,,,246129024612917+2285647+0,246129024612917+2285200+0,1,
124,124,,,246131124613607+2285647+0,246131124613607+2285200+0,1,
124,124,,,246128924613666+2285656+0,246131024613666+2285216+0,1,
124,124,,,246129024612917+2285657+0,246129024612917+2285217+0,1,
124,124,,,246131124613607+2285657+0,246129724613607+2284827+0,1,
124,124,,,246131124613607+2285663+0,246131124613607+2285233+0,1,
124,124,,,246128924613666+2285671+0,246129624613036+2285261+0,1,
124,124,,,246128924613666+2285671+0,246131024613666+2285259+0,1,
124,124,,,246127124612743+2282976+0,246127124612733+2282236+0,1,
124,124,,,246127124612744+2282976+0,246127124612734+2282236+0,1,
124,124,,,246127724612881+2282976+0,246128424612871+2282236+0,1,
124,124,,,246129824613655+2282976+0,246130224613025+2282239+0,1,
124,124,,,246129824613655+2282976+0,246130924613095+2282237+0,1,
124,124,,,246127724612884+2282976+0,246127824612804+2282706+0,1,
124,124,,,246127724612882+2282976+0,246128424612872+2282704+0,1,
124,124,,,246127724612885+2282976+0,246128824612885+2282707+0,1,
124,124,,,246129824613652+2282976+0,246129824613012+2282704+0,1,
124,124,,,246129824613652+2282976+0,246130624613082+2282706+0,1,
124,124,,,246129824613651+2282976+0,246131224613641+2282704+0,1,
124,124,,,246129824613652+2282976+0,246131224613642+2282704+0,1,
124,124,,,246127724612882+2282977+0,246127824612802+2282517+0,1,
124,124,,,246129224612952+2282977+0,246129224612942+2282517+0,1,
124,124,,,246127724612881+2282977+0,246128424612871+2282250+0,1,
124,124,,,246127724612883+2282977+0,246128424612873+2282250+0,1,
124,124,,,246129824613011+2282977+0,246129824613011+2282250+0,1,
124,124,,,246130524613094+2282977+0,246130624613084+2282252+0,1,
124,124,,,246131224613644+2282977+0,246131224613644+2282250+0,1,
124,124,,,246127124612745+2282985+0,246127424612815+2282731+0,1,
124,124,,,246127724612881+2282985+0,246127724612771+2282730+0,1,
124,124,,,246129824613011+2282985+0,246129824613011+2282730+0,1,
124,124,,,246129824613014+2282985+0,246129824613014+2282730+0,1,
124,124,,,246130524613094+2282985+0,246130624613084+2282732+0,1,
124,124,,,246130524613095+2282985+0,246130924613095+2282731+0,1,
124,124,,,246127124612745+2282985+0,246127424612815+2282259+0,1,
124,124,,,246127724612881+2282985+0,246128424612871+2282258+0,1,
124,124,,,246130524613091+2282985+0,246130524613051+2282258+0,1,
124,124,,,246127124612744+2282991+0,246127124612734+2282267+0,1,
124,124,,,246127724612884+2282991+0,246128424612874+2282267+0,1,
124,124,,,246129824613012+2282991+0,246129824613012+2282267+0,1,
124,124,,,246131224613641+2282991+0,246131224613641+2282267+0,1,
124,124,,,246127724612883+2282991+0,246127724612883+2282745+0,1,
124,124,,,246127724612882+2282999+0,246127824612802+2282305+0,1,
124,124,,,246129824613654+2282999+0,246129824613014+2282308+0,1,
124,124,,,246129824613651+2282999+0,246130524613051+2282308+0,1,
124,124,,,246129824613652+2282999+0,246130624613082+2282307+0,1,
124,124,,,246129824613655+2282999+0,246130924613095+2282304+0,1,
124,124,,,246127724612881+2282999+0,246128424612871+2282765+0,1,
124,124,,,246129824613653+2282999+0,246129824613013+2282765+0,1,
124,124,,,246129824613654+2282999+0,246129824613014+2282765+0,1,
124,124,,,246127124612742+2283000+0,246127124612732+2282312+0,1,
124,124,,,246127724612883+2283000+0,246127824612803+2282314+0,1,
124,124,,,246127724612884+2283000+0,246127824612804+2282314+0,1,
124,124,,,246127724612885+2283000+0,246127424613655+2282313+0,1,
124,124,,,246129824613654+2283000+0,246129824613014+2282312+0,1,
124,124,,,246129824613652+2283000+0,246130624613082+2282314+0,1,
124,124,,,246129824613652+2283000+0,246131224613642+2282312+0,1,
124,124,,,246127724612882+2283000+0,246128424612872+2282774+0,1,
124,124,,,246129824613653+2283000+0,246129824613013+2282774+0,1,
124,124,,,246129824613655+2283000+0,246130224613025+2282777+0,1,
124,124,,,246129824613652+2283000+0,246130624613082+2282776+0,1,
124,124,,,246127124612742+2283005+0,246127124612732+2282794+0,1,
124,124,,,246127124612745+2283005+0,246127424613655+2282795+0,1,
124,124,,,246129224612952+2283005+0,246129224612942+2282796+0,1,
124,124,,,246129824613651+2283005+0,246129824613011+2282794+0,1,
124,124,,,246129824613654+2283005+0,246129824613014+2282794+0,1,
124,124,,,246129824613652+2283005+0,246130624613082+2282796+0,1,
124,124,,,246127124612744+2283005+0,246127124612734+2282330+0,1,
124,124,,,246127724612883+2283005+0,246128424612873+2282330+0,1,
124,124,,,246127724612884+2283005+0,246128424612874+2282330+0,1,
124,124,,,246127724612885+2283005+0,246128824612885+2282333+0,1,
124,124,,,246129824613651+2283005+0,246129824613641+2282334+0,1,
124,124,,,246129024612917+2285684+0,246129024612917+2284891+0,1,
124,124,,,246128924613666+2285700+0,246129724613036+2285358+0,1,
124,124,,,246129724613047+2285702+0,246130424613047+2285358+0,1,
124,124,,,246129024612911+2285711+0,246129024612911+2284962+0,1,
124,124,,,246131124613607+2285711+0,246131124613607+2285382+0,1,
124,124,,,246129024612917+2285723+0,246127624613607+2284996+0,1,
124,124,,,246129724613047+2285724+0,246127624613607+2284996+0,1,
124,124,,,246128924613666+2285744+0,246131024613666+2285510+0,1,
124,124,,,246129024612917+2285745+0,246129024612907+2285512+0,1,
124,124,,,246129024612911+2285765+0,246129024612911+2285557+0,1,
124,124,,,246127124612745+2283029+0,246127424612815+2282399+0,1,
124,124,,,246129824613642+2283029+0,246130624613082+2282400+0,1,
124,124,,,246129824613642+2283029+0,246130624613082+2282876+0,1,
124,124,,,246129824613643+2283029+0,246131224613643+2282878+0,1,
124,124,,,246129524613655+2283030+0,246130924613095+2282877+0,1,
124,124,,,246127724612802+2283033+0,246127824612802+2282418+0,1,
124,124,,,246129224612944+2283033+0,246129224612944+2282418+0,1,
124,124,,,246129824613643+2283033+0,246129824613013+2282416+0,1,
124,124,,,246129824613643+2283033+0,246131224613643+2282416+0,1,
124,124,,,246127724612804+2283033+0,246127824612804+2282892+0,1,
124,124,,,246129824613641+2283033+0,246129824613011+2282890+0,1,
124,124,,,246129824613641+2283033+0,246130524613051+2282890+0,1,
124,124,,,246129824613642+2283033+0,246130624613082+2282894+0,1,
124,124,,,246129524613655+2283034+0,246129524612955+2282891+0,1,
124,124,,,246129524613655+2283034+0,246130224613025+2282419+0,1,
124,124,,,246127724612802+2283039+0,246127824612802+2282910+0,1,
124,124,,,246128424612881+2283039+0,246128424612871+2282908+0,1,
124,124,,,246127124612733+2283039+0,246127124612733+2282440+0,1,
124,124,,,246129524613655+2283040+0,246130224613025+2282443+0,1,
